pathway_id	gene_id	counts	symbol	kegg_id	flybase_id				
dme00190	40389	3	VhaM9.7-b	CG7625	FBgn0028663				
dme00190	38503	3	VhaM9.7-c	CG11589	FBgn0028664				
dme00190	42041	3	VhaM9.7-d	CG14909	FBgn0038458				
dme00190	45247	4	VhaPPA1-1	CG7007	FBgn0028662				
dme00190	41806	4	VhaPPA1-2	CG7026	FBgn0262514				
dme00190	34997	4	VhaSFD	CG17332	FBgn0027779				
dme00230	35419	1	Ac3	CG1506	FBgn0023416				
dme00230	40180	1	Ac76E	CG7978	FBgn0004852				
dme00230	40333	1	Ac78C	CG10564	FBgn0024150				
dme00230	53432	1	ACXA	CG17176	FBgn0040510				
dme00230	53427	1	ACXB	CG17174	FBgn0040509				
dme00230	34689	1	ACXC	CG5983	FBgn0040508				
dme00230	38284	1	ACXD	CG5712	FBgn0040507				
dme00230	41092	2	Ada	CG11994	FBgn0037661				
dme00230	326128	4	Ada2a	CG43663	FBgn0263738				
dme00230	33847	2	ade2	CG9127	FBgn0000052				
dme00230	33986	3	ade3	CG31628	FBgn0000053				
dme00230	32228	2	ade5	CG3989	FBgn0020513				
dme00230	39479	2	AdenoK	CG11255	FBgn0036337				
dme00230	39976	2	Adgf-A	CG5992	FBgn0036752				
dme00230	39975	2	Adgf-B	CG5998	FBgn0036751				
dme00230	41679	2	Adgf-D	CG9621	FBgn0038172				
dme00230	36627	2	Adgf-E	CG10143	FBgn0033952				
dme00230	39396	2	Adk1	CG17146	FBgn0022709				
dme00230	37834	2	Adk2	CG3140	FBgn0022708				
dme00230	41318	2	Adk3	CG6612	FBgn0042094				
dme00230	42051	3	AdSL	CG3590	FBgn0038467				
dme00230	42466	3	AdSS	CG17273	FBgn0027493				
dme00230	44750	2	Ady43A	CG1851	FBgn0026602				
dme00230	32352	2	AMPdeam	CG32626	FBgn0052626				
dme00230	318908	2	Apf	CG31713	FBgn0051713				
dme00230	48224	2	Aprt	CG18315	FBgn0000109				
dme00230	43739	3	awd	CG2210	FBgn0000150				
dme00230	45830	3	bur	CG9242	FBgn0000239				
dme00230	40326	3	CG10581	CG10581	FBgn0037046				
dme00230	42973	3	CG11089	CG11089	FBgn0039241				
dme00230	40409	6	CG11249	CG11249	FBgn0037115				
dme00230	43710	3	CG11337	CG11337	FBgn0039846				
dme00230	39213	2	CG11811	CG11811	FBgn0036099				
dme00230	36121	4	CG11883	CG11883	FBgn0033538				
dme00230	38228	8	CG12018	CG12018	FBgn0027903				
dme00230	39945	6	CG12229	CG12229	FBgn0036723				
dme00230	41542	4	CG12267	CG12267	FBgn0038057				
dme00230	33963	4	CG13773	CG13773	FBgn0042092				
dme00230	43661	3	CG15547	CG15547	FBgn0039809				
dme00230	38315	4	CG16758	CG16758	FBgn0035348				
dme00230	32524	4	CG17209	CG17209	FBgn0030687				
dme00230	37756	4	CG18128	CG18128	FBgn0034898				
dme00230	42201	4	CG18600	CG18600	FBgn0038601				
dme00230	33475	6	CG2964	CG2964	FBgn0031462				
dme00230	246393	2	CG30016	CG30016	FBgn0050016				
dme00230	36969	4	CG30103	CG30103	FBgn0050103				
dme00230	41927	1	CG31183	CG31183	FBgn0051183				
dme00230	326161	1	CG31793	CG31793	FBgn0051793				
dme00230	37376	1	CG3216	CG3216	FBgn0034568				
dme00230	38285	1	CG32301	CG32301	FBgn0052301				
dme00230	317967	1	CG32305	CG32305	FBgn0052305				
dme00230	32822	4	CG32549	CG32549	FBgn0052549				
dme00230	39941	4	CG33051	CG33051	FBgn0053051				
dme00230	3772344	4	CG33785	CG33785	FBgn0061362				
dme00230	5740349	1	CG34357	CG34357	FBgn0085386				
dme00230	33712	4	CG3756	CG3756	FBgn0031657				
dme00230	41476	2	CG3809	CG3809	FBgn0037995				
dme00230	39854	1	CG4098	CG4098	FBgn0036648				
dme00230	32043	4	CG42249	CG42249	FBgn0259101				
dme00230	40002	4	CG5147	CG5147	FBgn0036775				
dme00230	41373	2	CG5276	CG5276	FBgn0037900				
dme00230	42619	4	CG5380	CG5380	FBgn0038951				
dme00230	32816	2	CG6106	CG6106	FBgn0030914				
dme00230	39132	5	CG6767	CG6767	FBgn0036030				
dme00230	42621	6	CG7069	CG7069	FBgn0038952				
dme00230	39310	4	CG7339	CG7339	FBgn0036188				
dme00230	41787	6	CG7362	CG7362	FBgn0038258				
dme00230	33718	4	CG8891	CG8891	FBgn0031663				
dme00230	3772329	6	Chrac-14	CG13399	FBgn0043002				
dme00230	37875	4	cN-IIIB	CG3362	FBgn0034988				
dme00230	43379	1	Dhc98D	CG1842	FBgn0013813				
dme00230	40528	2	DhpD	CG18143	FBgn0261436				
dme00230	32100	4	Dmir\CG1554	CG1554	FBgn0084759				
dme00230	40167	4	Dmir\CG8363	CG8363	FBgn0084533				
dme00230	32485	1	Dmir\CG9210	CG9210	FBgn0084414				
dme00230	42553	4	DNApol-alpha180	CG6349	FBgn0259113				
dme00230	38942	4	DNApol-alpha50	CG7108	FBgn0011762				
dme00230	44915	4	DNApol-alpha60	CG5553	FBgn0259676				
dme00230	43278	4	DNApol-alpha73	CG5923	FBgn0005696				
dme00230	39746	8	DNApol-delta	CG5949	FBgn0263600				
dme00230	42758	6	DNApol-epsilon255	CG6768	FBgn0264326				
dme00230	38661	6	DNApol-epsilon58	CG10489	FBgn0035644				
dme00230	31309	1	dnc	CG32498	FBgn0000479				
dme00230	34553	1	Gyc32E	CG33114	FBgn0010197				
dme00230	41825	1	Gyc88E	CG4154	FBgn0038295				
dme00230	42001	1	Gyc-89Da	CG14885	FBgn0038435				
dme00230	42002	1	Gyc-89Db	CG14886	FBgn0038436				
dme00230	43493	1	Gycalpha99B	CG1912	FBgn0013972				
dme00230	43682	1	Gycbeta100B	CG1470	FBgn0013973				
dme00230	35196	4	l(2)37Cg	CG10685	FBgn0086447				
dme00230	36670	1	Lap1	CG10255	FBgn0033984				
dme00230	37560	6	Mes4	CG11301	FBgn0034726				
dme00230	43456	1	Mesh1	CG11900	FBgn0039650				
dme00230	32396	3	nmdyn-D6	CG5310	FBgn0030573				
dme00230	41174	3	nmdyn-D7	CG8362	FBgn0028997				
dme00230	246458	4	NT5E-2	CG30104	FBgn0050104				
dme00230	35107	1	Pde11	CG34341	FBgn0085370				
dme00230	34594	1	Pde1c	CG44007	FBgn0264815				
dme00230	41760	1	Pde6	CG8279	FBgn0038237				
dme00230	37741	1	Pde8	CG5411	FBgn0266377				
dme00230	32233	1	Pde9	CG42276	FBgn0259171				
dme00230	44010	7	Pgm	CG5165	FBgn0003076				
dme00230	35923	7	Pmm45A	CG8073	FBgn0033377				
dme00230	31194	1	pn	CG3461	FBgn0003116				
dme00230	34892	8	Pol32	CG3975	FBgn0027559				
dme00230	40935	3	Prat	CG2867	FBgn0004901				
dme00230	38753	3	Prat2	CG10078	FBgn0041194				
dme00230	34196	1	PrBP	CG9296	FBgn0032059				
dme00230	42620	6	PyK	CG7070	FBgn0267385				
dme00230	43873	3	ras	CG1799	FBgn0003204				
dme00230	34392	4	RnrL	CG5371	FBgn0011703				
dme00230	36280	4	RnrS	CG8975	FBgn0011704				
dme00230	42942	4	Rpb10	CG13628	FBgn0039218				
dme00230	35043	4	Rpb11	CG6840	FBgn0032634				
dme00230	5740790	4	Rpb12	CG34186	FBgn0262954				
dme00230	36160	4	Rpb5	CG11979	FBgn0033571				
dme00230	261631	4	Rpb7	CG31155	FBgn0051155				
dme00230	40415	4	Rpb8	CG11246	FBgn0037121				
dme00230	36617	4	RpI1	CG10122	FBgn0019938				
dme00230	42563	4	RpI12	CG13418	FBgn0038903				
dme00230	33210	4	RpI135	CG4033	FBgn0003278				
dme00230	41721	4	RpII140	CG3180	FBgn0262955				
dme00230	41741	4	RpII15	CG3284	FBgn0004855				
dme00230	48312	4	RpII18	CG1163	FBgn0003275				
dme00230	34796	4	RpII33	CG7885	FBgn0026373				
dme00230	36289	4	RpIII128	CG8344	FBgn0004463				
dme00230	32406	1	rut	CG9533	FBgn0003301				
dme00230	41605	5	ry	CG7642	FBgn0003308				
dme00230	40325	3	Sin	CG10582	FBgn0028402				
dme00230	34060	3	Uro	CG7171	FBgn0003961				
dme00230	36968	4	veil	CG4827	FBgn0034225				
dme00232	41605	5	ry	CG7642	FBgn0003308				
dme00232	34060	3	Uro	CG7171	FBgn0003961				
dme00240	326128	4	Ada2a	CG43663	FBgn0263738				
dme00240	318908	2	Apf	CG31713	FBgn0051713				
dme00240	43739	3	awd	CG2210	FBgn0000150				
dme00240	43710	3	CG11337	CG11337	FBgn0039846				
dme00240	36121	4	CG11883	CG11883	FBgn0033538				
dme00240	38228	8	CG12018	CG12018	FBgn0027903				
dme00240	41542	4	CG12267	CG12267	FBgn0038057				
dme00240	33963	4	CG13773	CG13773	FBgn0042092				
dme00240	43661	3	CG15547	CG15547	FBgn0039809				
dme00240	38315	4	CG16758	CG16758	FBgn0035348				
dme00240	32524	4	CG17209	CG17209	FBgn0030687				
dme00240	33510	3	CG17224	CG17224	FBgn0031489				
dme00240	37756	4	CG18128	CG18128	FBgn0034898				
dme00240	42201	4	CG18600	CG18600	FBgn0038601				
dme00240	33233	1	CG2794	CG2794	FBgn0031265				
dme00240	36969	4	CG30103	CG30103	FBgn0050103				
dme00240	32822	4	CG32549	CG32549	FBgn0052549				
dme00240	39941	4	CG33051	CG33051	FBgn0053051				
dme00240	3772344	4	CG33785	CG33785	FBgn0061362				
dme00240	33712	4	CG3756	CG3756	FBgn0031657				
dme00240	37644	3	CG3788	CG3788	FBgn0034800				
dme00240	32043	4	CG42249	CG42249	FBgn0259101				
dme00240	40002	4	CG5147	CG5147	FBgn0036775				
dme00240	41373	2	CG5276	CG5276	FBgn0037900				
dme00240	42619	4	CG5380	CG5380	FBgn0038951				
dme00240	38655	2	CG5537	CG5537	FBgn0035639				
dme00240	37062	2	CG5757	CG5757	FBgn0034299				
dme00240	43240	3	CG6330	CG6330	FBgn0039464				
dme00240	40222	2	CG6951	CG6951	FBgn0036959				
dme00240	39310	4	CG7339	CG7339	FBgn0036188				
dme00240	34124	3	CG8349	CG8349	FBgn0032003				
dme00240	34123	3	CG8353	CG8353	FBgn0032002				
dme00240	34122	3	CG8360	CG8360	FBgn0032001				
dme00240	33718	4	CG8891	CG8891	FBgn0031663				
dme00240	3772329	6	Chrac-14	CG13399	FBgn0043002				
dme00240	37875	4	cN-IIIB	CG3362	FBgn0034988				
dme00240	40675	5	CRMP	CG1411	FBgn0023023				
dme00240	39645	2	CTPsyn	CG6854	FBgn0266452				
dme00240	43165	2	Dak1	CG6092	FBgn0028833				
dme00240	41022	2	Dhod	CG9741	FBgn0000447				
dme00240	32100	4	Dmir\CG1554	CG1554	FBgn0084759				
dme00240	42553	4	DNApol-alpha180	CG6349	FBgn0259113				
dme00240	38942	4	DNApol-alpha50	CG7108	FBgn0011762				
dme00240	44915	4	DNApol-alpha60	CG5553	FBgn0259676				
dme00240	43278	4	DNApol-alpha73	CG5923	FBgn0005696				
dme00240	39746	8	DNApol-delta	CG5949	FBgn0263600				
dme00240	42758	6	DNApol-epsilon255	CG6768	FBgn0264326				
dme00240	38661	6	DNApol-epsilon58	CG10489	FBgn0035644				
dme00240	34529	2	dUTPase	CG4584	FBgn0250837				
dme00240	42894	3	Dyak\GE23468	CG6364	FBgn0068278				
dme00240	35196	4	l(2)37Cg	CG10685	FBgn0086447				
dme00240	36953	3	l(2)k01209	CG4798	FBgn0022029				
dme00240	37560	6	Mes4	CG11301	FBgn0034726				
dme00240	32396	3	nmdyn-D6	CG5310	FBgn0030573				
dme00240	41174	3	nmdyn-D7	CG8362	FBgn0028997				
dme00240	246458	4	NT5E-2	CG30104	FBgn0050104				
dme00240	34892	8	Pol32	CG3975	FBgn0027559				
dme00240	40916	5	pyd3	CG3027	FBgn0037513				
dme00240	32640	3	r	CG18572	FBgn0003189				
dme00240	42493	3	r-l	CG3593	FBgn0003257				
dme00240	34392	4	RnrL	CG5371	FBgn0011703				
dme00240	36280	4	RnrS	CG8975	FBgn0011704				
dme00240	42942	4	Rpb10	CG13628	FBgn0039218				
dme00240	35043	4	Rpb11	CG6840	FBgn0032634				
dme00240	5740790	4	Rpb12	CG34186	FBgn0262954				
dme00240	36160	4	Rpb5	CG11979	FBgn0033571				
dme00240	261631	4	Rpb7	CG31155	FBgn0051155				
dme00240	40415	4	Rpb8	CG11246	FBgn0037121				
dme00240	36617	4	RpI1	CG10122	FBgn0019938				
dme00240	42563	4	RpI12	CG13418	FBgn0038903				
dme00240	33210	4	RpI135	CG4033	FBgn0003278				
dme00240	41721	4	RpII140	CG3180	FBgn0262955				
dme00240	41741	4	RpII15	CG3284	FBgn0004855				
dme00240	48312	4	RpII18	CG1163	FBgn0003275				
dme00240	34796	4	RpII33	CG7885	FBgn0026373				
dme00240	36289	4	RpIII128	CG8344	FBgn0004463				
dme00240	40325	3	Sin	CG10582	FBgn0028402				
dme00240	31858	5	su(r)	CG2194	FBgn0086450				
dme00240	31760	2	Trxr-1	CG2151	FBgn0020653				
dme00240	40475	2	Trxr-2	CG11401	FBgn0037170				
dme00240	33499	3	Ts	CG3181	FBgn0024920				
dme00240	36968	4	veil	CG4827	FBgn0034225				
dme00250	42051	3	AdSL	CG3590	FBgn0038467				
dme00250	42466	3	AdSS	CG17273	FBgn0027493				
dme00250	2768965	2	asparagine-synthetase	CG33486	FBgn0041607				
dme00250	34791	5	b	CG7811	FBgn0000153				
dme00250	40492	3	CG11241	CG11241	FBgn0037186				
dme00250	36128	2	CG12338	CG12338	FBgn0033543				
dme00250	40812	4	CG1315	CG1315	FBgn0026565				
dme00250	32292	5	CG1640	CG1640	FBgn0030478				
dme00250	36396	4	CG42708	CG42708	FBgn0261625				
dme00250	42756	5	CG4434	CG4434	FBgn0039071				
dme00250	39556	3	CG6661	CG6661	FBgn0036403				
dme00250	40188	6	CG7433	CG7433	FBgn0036927				
dme00250	41121	1	CG8132	CG8132	FBgn0037687				
dme00250	3771738	4	CG9510	CG9510	FBgn0032076				
dme00250	39878	4	CG9674	CG9674	FBgn0036663				
dme00250	38484	5	Gad1	CG14994	FBgn0004516				
dme00250	42832	5	Gdh	CG5320	FBgn0001098				
dme00250	3354921	3	Gfat1	CG12449	FBgn0027341				
dme00250	43373	3	Gfat2	CG1345	FBgn0039580				
dme00250	36782	10	Got1	CG8430	FBgn0001124				
dme00250	33373	10	Got2	CG4233	FBgn0001125				
dme00250	33172	6	Gs1	CG2718	FBgn0001142				
dme00250	32087	6	Gs2	CG1743	FBgn0001145				
dme00250	40434	3	P5CDh1	CG7145	FBgn0037138				
dme00250	40935	3	Prat	CG2867	FBgn0004901				
dme00250	38753	3	Prat2	CG10078	FBgn0041194				
dme00250	32640	3	r	CG18572	FBgn0003189				
dme00250	31587	6	Spat	CG3926	FBgn0014031				
dme00250	43092	3	Ssadh	CG4685	FBgn0039349				
dme00260	39085	4	aay	CG3705	FBgn0023129				
dme00260	37815	3	Alas	CG3017	FBgn0020764				
dme00260	33081	4	Cbs	CG1753	FBgn0031148				
dme00260	42783	3	CG10184	CG10184	FBgn0039094				
dme00260	39333	1	CG10361	CG10361	FBgn0036208				
dme00260	40492	3	CG11241	CG11241	FBgn0037186				
dme00260	46391	5	CG11899	CG11899	FBgn0014427				
dme00260	40708	4	CG1236	CG1236	FBgn0037370				
dme00260	31524	7	CG3011	CG3011	FBgn0029823				
dme00260	41253	3	CG3999	CG3999	FBgn0037801				
dme00260	19836116	2	CG45064	CG9517	FBgn0266434				
dme00260	40268	1	CG5955	CG5955	FBgn0036997				
dme00260	34554	4	CG6287	CG6287	FBgn0032350				
dme00260	34474	4	CG6415	CG6415	FBgn0032287				
dme00260	41117	5	CG8129	CG8129	FBgn0037684				
dme00260	32420	2	CG9509	CG9509	FBgn0030594				
dme00260	32418	2	CG9514	CG9514	FBgn0030592				
dme00260	40097	15	CG9629	CG9629	FBgn0036857				
dme00260	33431	4	CG9886	CG9886	FBgn0031428				
dme00260	33955	5	Dsim\CG11236	CG11236	FBgn0084566				
dme00260	39988	7	Dsim\CG7430	CG7430	FBgn0086185				
dme00260	37143	5	Eip55E	CG5345	FBgn0000566				
dme00260	40875	2	Gld	CG1152	FBgn0001112				
dme00260	41561	1	Gnmt	CG6188	FBgn0038074				
dme00260	43447	5	Pglym78	CG1721	FBgn0014869				
dme00260	46246	5	Pglym87	CG17645	FBgn0011270				
dme00260	40349	2	ppl	CG7758	FBgn0027945				
dme00260	37026	2	Sardh	CG6385	FBgn0034276				
dme00260	31587	6	Spat	CG3926	FBgn0014031				
dme00270	32471	2	Ahcy13	CG11654	FBgn0014455				
dme00270	42043	2	Ahcy89E	CG8956	FBgn0015011				
dme00270	33081	4	Cbs	CG1753	FBgn0031148				
dme00270	35152	2	CG10621	CG10621	FBgn0032726				
dme00270	39469	6	CG10748	CG10748	FBgn0036327				
dme00270	39470	6	CG10749	CG10749	FBgn0036328				
dme00270	32334	2	CG11134	CG11134	FBgn0030518				
dme00270	43713	2	CG11334	CG11334	FBgn0039849				
dme00270	40630	2	CG12173	CG12173	FBgn0037305				
dme00270	41570	4	CG12279	CG12279	FBgn0038080				
dme00270	36510	5	CG13334	CG13334	FBgn0033856				
dme00270	32381	7	CG1461	CG1461	FBgn0030558				
dme00270	326189	2	CG32068	CG32068	FBgn0052068				
dme00270	39403	5	CG4300	CG4300	FBgn0036272				
dme00270	37139	3	CG5493	CG5493	FBgn0034364				
dme00270	38342	2	CG9977	CG9977	FBgn0035371				
dme00270	37143	5	Eip55E	CG5345	FBgn0000566				
dme00270	36782	10	Got1	CG8430	FBgn0001124				
dme00270	33373	10	Got2	CG4233	FBgn0001125				
dme00270	45880	5	ImpL3	CG10160	FBgn0001258				
dme00270	34414	6	Mdh1	CG5362	FBgn0262782				
dme00270	42185	6	Mdh2	CG7998	FBgn0262559				
dme00270	36955	2	Mtap	CG4802	FBgn0034215				
dme00270	34396	3	SamDC	CG5029	FBgn0019932				
dme00270	48552	3	Sam-S	CG2674	FBgn0005278				
dme00270	41167	5	SpdS	CG8327	FBgn0037723				
dme00280	34256	13	Aldh	CG3752	FBgn0012036				
dme00280	42364	6	Arc42	CG4703	FBgn0038742				
dme00280	33978	5	CG10399	CG10399	FBgn0031877				
dme00280	31695	13	CG10932	CG10932	FBgn0029969				
dme00280	38864	7	CG12262	CG12262	FBgn0035811				
dme00280	37166	5	CG15093	CG15093	FBgn0034390				
dme00280	32297	6	CG1673	CG1673	FBgn0030482				
dme00280	3355069	2	CG17691	CG17691	FBgn0039993				
dme00280	30995	6	CG17896	CG17896	FBgn0023537				
dme00280	43750	2	CG2118	CG2118	FBgn0039877				
dme00280	43244	13	CG31075	CG31075	FBgn0051075				
dme00280	59261	2	CG3267	CG3267	FBgn0042083				
dme00280	40059	4	CG3902	CG3902	FBgn0036824				
dme00280	192507	2	CG4747	CG4747	FBgn0043456				
dme00280	41480	6	CG4860	CG4860	FBgn0037999				
dme00280	41869	5	CG5044	CG5044	FBgn0038326				
dme00280	32441	2	CG5599	CG5599	FBgn0030612				
dme00280	38979	2	CG6638	CG6638	FBgn0035911				
dme00280	40188	6	CG7433	CG7433	FBgn0036927				
dme00280	41149	2	CG8199	CG8199	FBgn0037709				
dme00280	36392	2	CG8778	CG8778	FBgn0033761				
dme00280	38147	13	CG9149	CG9149	FBgn0035203				
dme00280	40097	15	CG9629	CG9629	FBgn0036857				
dme00280	39988	7	Dsim\CG7430	CG7430	FBgn0086185				
dme00280	44154	5	Dsim\Hmgs	CG4311	FBgn0083433				
dme00280	36536	11	Dyak\GE13337	CG6543	FBgn0068271				
dme00280	34276	12	Mtpalpha	CG4389	FBgn0028479				
dme00280	38261	3	SCOT	CG1140	FBgn0035298				
dme00280	32789	2	scu	CG7113	FBgn0021765				
dme00280	37784	5	Thiolase	CG4581	FBgn0025352				
dme00280	34313	5	yip2	CG4600	FBgn0040064				
dme00290	32297	6	CG1673	CG1673	FBgn0030482				
dme00290	41117	5	CG8129	CG8129	FBgn0037684				
dme00300	40097	15	CG9629	CG9629	FBgn0036857				
dme00310	34256	13	Aldh	CG3752	FBgn0012036				
dme00310	40133	1	ash1	CG8887	FBgn0005386				
dme00310	36481	1	CG10814	CG10814	FBgn0033830				
dme00310	31695	13	CG10932	CG10932	FBgn0029969				
dme00310	43244	13	CG31075	CG31075	FBgn0051075				
dme00310	319025	2	CG31915	CG31915	FBgn0051915				
dme00310	317974	5	CG33791	CG33791	FBgn0035240				
dme00310	42421	1	CG4335	CG4335	FBgn0038795				
dme00310	41303	1	CG4565	CG4565	FBgn0037841				
dme00310	41360	4	CG5214	CG5214	FBgn0037891				
dme00310	32399	1	CG5321	CG5321	FBgn0030575				
dme00310	38147	13	CG9149	CG9149	FBgn0035203				
dme00310	33911	4	CG9547	CG9547	FBgn0031824				
dme00310	40097	15	CG9629	CG9629	FBgn0036857				
dme00310	30971	1	Dere\CG2995	CG2995	FBgn0086308				
dme00310	39899	5	Dsim\CG11661	CG11661	FBgn0086179				
dme00310	36536	11	Dyak\GE13337	CG6543	FBgn0068271				
dme00310	37962	1	egg	CG12196	FBgn0086908				
dme00310	41843	1	eIF-2gamma	CG43665	FBgn0263740				
dme00310	40793	1	gpp	CG42803	FBgn0264495				
dme00310	31015	1	Hmt4-20	CG13363	FBgn0025639				
dme00310	34064	2	LKR	CG7144	FBgn0025687				
dme00310	43351	1	Mes-4	CG4976	FBgn0039559				
dme00310	34276	12	Mtpalpha	CG4389	FBgn0028479				
dme00310	39265	1	Plod	CG6199	FBgn0036147				
dme00310	41743	1	pr-set7	CG3307	FBgn0011474				
dme00310	3354971	1	Set1	CG40351	FBgn0040022				
dme00310	32301	1	Set2	CG1716	FBgn0030486				
dme00310	41483	1	Su(var)3-9	CG43664	FBgn0263755				
dme00310	31149	1	trr	CG3848	FBgn0023518				
dme00310	41737	1	trx	CG8651	FBgn0003862				
dme00330	34256	13	Aldh	CG3752	FBgn0012036				
dme00330	46717	3	arg	CG18104	FBgn0023535				
dme00330	39041	1	Argk	CG32031	FBgn0000116				
dme00330	43416	2	CG11828	CG11828	FBgn0039616				
dme00330	40812	4	CG1315	CG1315	FBgn0026565				
dme00330	43627	2	CG15539	CG15539	FBgn0039782				
dme00330	3771984	2	CG18749	CG18749	FBgn0042182				
dme00330	326113	2	CG31016	CG31016	FBgn0051016				
dme00330	43244	13	CG31075	CG31075	FBgn0051075				
dme00330	318781	2	CG31524	CG31524	FBgn0051524				
dme00330	40028	2	CG32199	CG32199	FBgn0052199				
dme00330	317911	2	CG32201	CG32201	FBgn0052201				
dme00330	5740402	2	CG34345	CG34345	FBgn0085374				
dme00330	40023	2	CG4174	CG4174	FBgn0036793				
dme00330	36396	4	CG42708	CG42708	FBgn0261625				
dme00330	39403	5	CG4300	CG4300	FBgn0036272				
dme00330	42756	5	CG4434	CG4434	FBgn0039071				
dme00330	41922	1	CG4546	CG4546	FBgn0038373				
dme00330	39040	1	CG5144	CG5144	FBgn0035957				
dme00330	41274	4	CG6465	CG6465	FBgn0037818				
dme00330	39556	3	CG6661	CG6661	FBgn0036403				
dme00330	42728	4	CG6726	CG6726	FBgn0039049				
dme00330	40443	3	CG7470	CG7470	FBgn0037146				
dme00330	3771738	4	CG9510	CG9510	FBgn0032076				
dme00330	40097	15	CG9629	CG9629	FBgn0036857				
dme00330	43629	2	CG9698	CG9698	FBgn0039784				
dme00330	33955	5	Dsim\CG11236	CG11236	FBgn0084566				
dme00330	33117	2	Dsim\slgA	CG1417	FBgn0043619				
dme00330	35507	4	Dvir\GJ14978	CG17337	FBgn0064314				
dme00330	42832	5	Gdh	CG5320	FBgn0001098				
dme00330	36782	10	Got1	CG8430	FBgn0001124				
dme00330	33373	10	Got2	CG4233	FBgn0001125				
dme00330	33172	6	Gs1	CG2718	FBgn0001142				
dme00330	32087	6	Gs2	CG1743	FBgn0001145				
dme00330	34495	2	Nos	CG6713	FBgn0011676				
dme00330	40145	2	Oat	CG8782	FBgn0022774				
dme00330	35766	3	Odc1	CG8721	FBgn0013307				
dme00330	35767	3	Odc2	CG8719	FBgn0013308				
dme00330	40434	3	P5CDh1	CG7145	FBgn0037138				
dme00330	42284	3	P5cr	CG6009	FBgn0015781				
dme00330	42106	3	P5cr-2	CG5840	FBgn0038516				
dme00330	43620	2	PH4alphaEFB	CG31022	FBgn0039776				
dme00330	43624	2	PH4alphaMP	CG9726	FBgn0026190				
dme00330	43625	2	PH4alphaNE1	CG9728	FBgn0039780				
dme00330	43628	2	PH4alphaNE2	CG9720	FBgn0039783				
dme00330	326114	2	PH4alphaNE3	CG31017	FBgn0051017				
dme00330	43640	2	PH4alphaPV	CG31015	FBgn0051015				
dme00330	326112	2	PH4alphaSG1	CG31014	FBgn0051014				
dme00330	43623	2	PH4alphaSG2	CG1546	FBgn0039779				
dme00330	34396	3	SamDC	CG5029	FBgn0019932				
dme00330	38986	3	S-Lap1	CG6372	FBgn0035915				
dme00330	326209	3	S-Lap2	CG32351	FBgn0052351				
dme00330	41167	5	SpdS	CG8327	FBgn0037723				
dme00340	34256	13	Aldh	CG3752	FBgn0012036				
dme00340	45398	8	Aldh-III	CG11140	FBgn0010548				
dme00340	43244	13	CG31075	CG31075	FBgn0051075				
dme00340	40097	15	CG9629	CG9629	FBgn0036857				
dme00340	35190	5	Ddc	CG10697	FBgn0000422				
dme00340	35507	4	Dvir\GJ14978	CG17337	FBgn0064314				
dme00340	36076	2	Hdc	CG3454	FBgn0005619				
dme00350	3771877	8	Adh	CG3481	FBgn0000055				
dme00350	45398	8	Aldh-III	CG11140	FBgn0010548				
dme00350	40263	4	CG11796	CG11796	FBgn0036992				
dme00350	32381	7	CG1461	CG1461	FBgn0030558				
dme00350	2768678	1	CG33337	CG33337	FBgn0053337				
dme00350	35190	5	Ddc	CG10697	FBgn0000422				
dme00350	45577	2	Faa	CG14993	FBgn0016013				
dme00350	41311	9	Fdh	CG6598	FBgn0011768				
dme00350	36782	10	Got1	CG8430	FBgn0001124				
dme00350	33373	10	Got2	CG4233	FBgn0001125				
dme00350	41132	2	GstZ1	CG9362	FBgn0037696				
dme00350	41133	2	GstZ2	CG9363	FBgn0037697				
dme00350	34552	2	hgo	CG4779	FBgn0040211				
dme00350	38746	2	ple	CG10118	FBgn0005626				
dme00350	37044	3	PPO1	CG42639	FBgn0261362				
dme00350	44513	3	PPO3	CG42640	FBgn0261363				
dme00350	31718	2	Tbh	CG1543	FBgn0010329				
dme00360	45398	8	Aldh-III	CG11140	FBgn0010548				
dme00360	40263	4	CG11796	CG11796	FBgn0036992				
dme00360	32381	7	CG1461	CG1461	FBgn0030558				
dme00360	35190	5	Ddc	CG10697	FBgn0000422				
dme00360	36782	10	Got1	CG8430	FBgn0001124				
dme00360	33373	10	Got2	CG4233	FBgn0001125				
dme00360	38871	4	Hn	CG7399	FBgn0001208				
dme00360	246663	2	Prx2540-1	CG12405	FBgn0033520				
dme00360	36098	2	Prx2540-2	CG11765	FBgn0033518				
dme00360	33493	2	Prx6005	CG3083	FBgn0031479				
dme00380	34256	13	Aldh	CG3752	FBgn0012036				
dme00380	40048	4	Cat	CG6871	FBgn0000261				
dme00380	31695	13	CG10932	CG10932	FBgn0029969				
